day,pressure,maxtemp,temp,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,dew_excess
223,-5.350000000000023,34.2,30.1,27.8,24.7,74.0,72.0,10.4,220.0,8.9,0,5.400000000000002
224,-6.5499999999999545,32.8,30.1,28.1,24.3,74.0,23.0,10.4,220.0,12.4,0,5.800000000000001
225,-7.25,28.9,26.1,24.6,24.9,82.0,81.0,6.5,240.0,9.1,1,1.2000000000000028
226,-12.950000000000045,28.7,26.0,24.7,23.3,86.0,83.0,0.1,210.0,20.2,1,2.6999999999999993
227,-0.75,27.8,25.9,24.5,23.8,89.0,81.0,2.2,80.0,19.8,1,2.099999999999998
228,-1.25,28.1,25.9,24.5,23.3,78.0,83.0,2.5,80.0,19.4,1,2.599999999999998
229,-0.25,30.9,29.7,28.0,25.0,78.0,84.0,1.5,220.0,23.4,1,4.699999999999999
230,-3.3500000000000227,29.1,26.7,25.4,25.4,89.0,85.0,3.3,200.0,22.0,1,1.3000000000000007
231,-9.450000000000045,29.1,28.7,27.7,24.5,93.0,84.0,1.6,230.0,27.1,1,4.199999999999999
232,-2.1499999999999773,33.0,30.1,27.5,24.2,70.0,39.0,9.5,10.0,28.3,0,5.900000000000002
233,-7.9500000000000455,31.0,27.2,26.2,24.9,82.0,86.0,1.6,80.0,28.7,1,2.3000000000000007
234,-2.0499999999999545,28.3,26.4,25.5,24.8,82.0,79.0,2.4,60.0,13.7,1,1.5999999999999979
235,-5.0499999999999545,28.4,26.8,24.7,24.3,92.0,88.0,0.3,110.0,15.9,1,2.5
236,-0.25,29.4,26.5,24.8,22.3,76.0,84.0,4.8,20.0,5.9,1,4.199999999999999
237,-1.8500000000000227,29.1,26.8,24.9,22.1,75.0,46.0,8.3,140.0,9.1,1,4.699999999999999
238,-6.5499999999999545,31.9,29.2,26.2,25.4,81.0,84.0,2.0,230.0,33.5,1,3.8000000000000007
239,-1.8500000000000227,31.9,28.7,26.8,24.5,81.0,69.0,5.5,70.0,29.3,1,4.199999999999999
240,1.1499999999999773,30.5,27.2,26.0,25.2,88.0,83.0,3.6,230.0,20.0,1,2.0
241,-2.1499999999999773,31.0,28.1,26.8,24.9,78.0,60.0,8.4,140.0,12.0,1,3.200000000000003
242,-4.850000000000023,28.9,26.9,25.4,25.4,89.0,88.0,1.1,230.0,39.7,1,1.5
243,-4.4500000000000455,32.0,29.1,27.4,25.4,86.0,84.0,1.5,220.0,35.3,1,3.700000000000003
244,-2.1499999999999773,28.6,26.8,25.4,23.9,84.0,78.0,3.0,230.0,9.8,1,2.900000000000002
245,-5.0499999999999545,32.8,29.4,26.6,25.9,84.0,88.0,0.8,210.0,28.9,1,3.5
246,-2.8500000000000227,31.0,28.0,26.5,23.3,85.0,58.0,6.0,80.0,14.5,0,4.699999999999999
247,-6.5499999999999545,30.8,28.1,26.9,25.9,87.0,53.0,11.1,200.0,37.0,0,2.200000000000003
248,-0.25,30.2,28.1,26.2,24.1,80.0,70.0,6.2,210.0,14.8,0,4.0
249,-1.75,30.5,27.4,25.5,23.8,76.0,53.0,10.1,50.0,28.6,1,3.599999999999998
250,-5.149999999999977,32.1,28.1,26.7,24.8,79.0,78.0,7.7,230.0,39.3,1,3.3000000000000007
251,0.049999999999954525,30.9,28.3,26.6,21.2,75.0,32.0,10.0,220.0,25.0,0,7.100000000000001
252,-2.9500000000000455,29.4,27.9,26.6,23.1,79.0,81.0,3.4,40.0,8.9,1,4.799999999999997
253,-4.350000000000023,32.3,29.1,26.2,25.4,87.0,88.0,2.8,230.0,11.9,1,3.700000000000003
254,-6.5499999999999545,32.8,29.6,25.5,20.9,75.0,38.0,10.1,220.0,12.8,0,8.700000000000003
255,-5.149999999999977,31.7,28.1,26.8,24.9,81.0,88.0,0.4,40.0,13.6,1,3.200000000000003
256,-5.9500000000000455,31.2,28.0,26.2,25.0,86.0,83.0,0.9,230.0,52.8,1,3.0
257,-4.350000000000023,32.7,29.0,27.0,25.8,74.0,61.0,9.8,220.0,44.7,1,3.1999999999999993
258,-0.5499999999999545,28.4,26.9,24.3,23.1,81.0,85.0,0.6,70.0,30.4,1,3.799999999999997
259,-6.4500000000000455,30.9,27.6,25.4,26.0,97.0,88.0,0.5,130.0,30.0,1,1.6000000000000014
260,-7.5499999999999545,27.9,26.1,25.9,24.5,94.0,87.0,2.2,20.0,35.8,1,1.6000000000000014
261,-4.850000000000023,31.1,28.3,26.0,25.4,86.0,83.0,8.1,270.0,34.0,1,2.900000000000002
262,-0.14999999999997726,30.1,26.0,24.4,24.8,81.0,56.0,2.4,80.0,21.9,1,1.1999999999999993
263,-5.649999999999977,28.2,25.5,23.9,21.6,68.0,39.0,8.2,230.0,8.7,0,3.8999999999999986
264,0.25,28.6,25.8,22.4,24.7,79.0,84.0,6.7,190.0,8.3,0,1.1000000000000014
265,2.25,30.2,27.7,24.5,20.9,76.0,68.0,7.7,70.0,8.3,0,6.800000000000001
266,5.649999999999977,31.0,28.7,26.6,24.8,85.0,53.0,4.5,220.0,14.7,0,3.8999999999999986
267,-4.4500000000000455,27.5,25.4,24.9,23.2,92.0,95.0,0.0,40.0,25.1,1,2.1999999999999993
268,0.4500000000000455,29.2,25.3,23.1,20.7,77.0,19.0,9.5,20.0,10.3,0,4.600000000000001
269,2.1499999999999773,31.8,28.0,26.4,24.7,79.0,72.0,7.8,210.0,20.2,0,3.3000000000000007
270,3.5499999999999545,31.2,28.7,27.0,23.1,77.0,47.0,8.5,70.0,25.0,1,5.599999999999998
271,-0.8500000000000227,27.0,24.8,22.3,21.9,85.0,85.0,2.7,70.0,39.7,1,2.900000000000002
272,2.3500000000000227,29.6,25.5,23.3,20.9,75.0,47.0,10.5,80.0,9.0,1,4.600000000000001
273,0.049999999999954525,30.3,26.8,24.5,19.3,70.0,50.0,10.0,20.0,8.0,1,7.5
274,5.649999999999977,27.2,25.6,24.4,23.2,83.0,84.0,1.2,60.0,16.0,1,2.400000000000002
275,1.25,24.8,22.4,20.4,20.7,95.0,85.0,0.0,60.0,38.0,1,1.6999999999999993
276,-1.4500000000000455,23.6,21.1,19.6,19.6,72.0,53.0,9.6,65.0,21.6,1,1.5
277,3.8500000000000227,26.9,25.5,24.3,23.1,93.0,77.0,0.3,70.0,28.3,1,2.3999999999999986
278,-2.3500000000000227,27.6,24.5,22.4,19.0,74.0,61.0,7.6,20.0,14.7,1,5.5
279,1.6499999999999773,26.2,24.5,24.0,21.4,78.0,82.0,2.3,80.0,37.5,1,3.1000000000000014
280,3.5499999999999545,26.9,24.3,23.8,22.1,81.0,83.0,0.9,40.0,21.3,1,2.1999999999999993
281,1.25,24.2,22.0,21.8,21.8,83.0,84.0,1.9,40.0,25.9,1,0.1999999999999993
282,3.75,27.9,25.8,24.3,21.1,83.0,65.0,1.0,10.0,11.2,1,4.699999999999999
283,2.1499999999999773,28.9,25.4,23.4,19.6,75.0,51.0,7.7,40.0,22.8,0,5.799999999999997
284,5.850000000000023,26.4,23.1,21.0,19.1,79.0,69.0,4.6,60.0,19.4,1,4.0
285,6.649999999999977,26.9,24.0,23.2,19.9,83.0,69.0,5.7,70.0,9.1,1,4.100000000000001
286,5.850000000000023,25.4,23.1,22.1,16.3,82.0,59.0,1.0,40.0,29.6,0,6.800000000000001
287,3.8500000000000227,29.6,25.8,24.5,19.3,79.0,46.0,7.7,70.0,20.5,1,6.5
288,0.5499999999999545,28.2,25.8,23.4,21.4,70.0,53.0,9.3,70.0,33.5,0,4.400000000000002
289,0.6499999999999773,29.1,25.2,23.0,22.4,81.0,70.0,2.4,60.0,32.4,1,2.8000000000000007
290,-0.25,29.8,26.8,24.5,21.1,78.0,49.0,9.7,80.0,24.4,0,5.699999999999999
291,-0.9500000000000455,29.1,26.8,24.0,23.4,83.0,74.0,5.7,50.0,20.5,1,3.400000000000002
292,5.149999999999977,26.9,24.7,22.6,21.4,82.0,86.0,1.2,80.0,21.6,1,3.3000000000000007
293,6.350000000000023,25.9,23.3,21.0,22.3,79.0,85.0,2.9,80.0,24.9,1,1.0
294,-0.8500000000000227,27.7,25.8,24.4,22.1,82.0,87.0,1.1,70.0,40.8,1,3.6999999999999993
295,3.25,26.2,23.9,22.3,19.3,79.0,74.0,7.4,40.0,10.7,1,4.599999999999998
296,6.25,24.8,22.6,20.3,17.8,78.0,84.0,0.0,20.0,22.1,1,4.800000000000001
297,5.850000000000023,24.9,23.8,20.6,18.5,87.0,79.0,7.7,60.0,25.1,1,5.300000000000001
298,4.5499999999999545,26.9,24.9,22.7,21.1,91.0,79.0,0.7,70.0,12.5,1,3.799999999999997
299,4.149999999999977,26.5,24.8,23.8,22.5,87.0,77.0,4.6,90.0,44.7,1,2.3000000000000007
300,4.4500000000000455,28.2,25.2,23.1,22.9,87.0,81.0,3.4,40.0,14.8,1,2.3000000000000007
301,1.6499999999999773,26.1,24.4,23.1,23.2,89.0,88.0,3.5,80.0,29.6,1,1.1999999999999993
302,5.850000000000023,29.4,25.8,23.3,18.5,90.0,80.0,2.6,50.0,10.2,1,7.300000000000001
303,3.1499999999999773,26.3,23.7,21.0,22.3,81.0,84.0,0.6,80.0,8.0,1,1.3999999999999986
304,3.9500000000000455,25.6,23.5,21.0,19.9,88.0,75.0,5.4,40.0,28.8,1,3.6000000000000014
305,5.5499999999999545,26.4,24.7,23.3,21.3,85.0,82.0,1.5,70.0,19.7,1,3.3999999999999986
306,3.75,27.8,25.6,24.5,23.2,87.0,84.0,1.2,60.0,11.7,1,2.400000000000002
307,2.9500000000000455,26.5,24.8,24.4,22.4,84.0,87.0,1.2,80.0,37.5,1,2.400000000000002
308,1.0499999999999545,27.8,26.4,25.5,21.4,81.0,88.0,1.2,80.0,26.4,1,5.0
309,2.1499999999999773,26.8,23.3,22.4,18.4,82.0,82.0,1.2,70.0,37.9,1,4.900000000000002
310,4.350000000000023,22.3,20.0,18.3,18.0,77.0,87.0,0.2,60.0,14.0,1,2.0
311,1.0499999999999545,22.3,21.1,19.1,19.9,91.0,79.0,3.6,40.0,20.0,1,1.2000000000000028
312,7.5499999999999545,21.1,18.7,15.9,13.9,75.0,46.0,3.3,40.0,15.8,0,4.799999999999999
313,1.5499999999999545,21.3,20.4,18.0,18.4,86.0,84.0,0.2,80.0,26.5,1,2.0
314,4.4500000000000455,22.4,21.0,19.1,19.4,85.0,77.0,0.6,70.0,31.2,1,1.6000000000000014
315,2.4500000000000455,23.2,20.6,19.6,18.1,91.0,85.0,0.0,40.0,20.0,1,2.5
316,8.549999999999955,25.1,22.6,18.2,17.8,68.0,34.0,9.1,60.0,15.3,0,4.800000000000001
317,3.5499999999999545,25.3,22.5,20.0,19.9,81.0,90.0,2.0,50.0,12.5,1,2.6000000000000014
318,1.3500000000000227,23.2,22.2,20.7,17.3,90.0,89.0,0.1,50.0,37.5,1,4.899999999999999
319,1.9500000000000455,22.3,20.4,19.9,19.1,90.0,90.0,0.0,70.0,21.6,1,1.2999999999999972
320,8.25,21.1,17.7,15.6,11.2,77.0,89.0,0.3,40.0,14.1,1,6.5
321,9.549999999999955,22.6,18.5,17.2,13.3,75.0,88.0,0.3,80.0,28.0,1,5.199999999999999
322,6.149999999999977,20.4,18.5,17.0,14.2,85.0,88.0,1.9,60.0,19.8,1,4.300000000000001
323,4.9500000000000455,22.9,20.8,19.6,19.6,94.0,84.0,0.0,40.0,20.3,1,1.1999999999999993
324,3.75,21.9,20.4,19.3,18.6,95.0,83.0,0.0,50.0,24.8,1,1.7999999999999972
325,5.850000000000023,19.6,17.6,17.1,16.1,92.0,84.0,0.0,70.0,33.4,1,1.5
326,7.5499999999999545,21.2,19.9,17.1,15.6,77.0,88.0,0.2,50.0,15.5,1,4.299999999999999
327,3.5499999999999545,19.9,18.2,17.2,16.8,85.0,93.0,0.0,70.0,26.4,1,1.3999999999999986
328,3.5499999999999545,25.1,21.6,19.4,18.6,78.0,84.0,0.1,40.0,17.2,1,3.0
329,3.3500000000000227,24.1,22.4,20.5,17.3,78.0,61.0,7.7,20.0,29.8,1,5.099999999999998
330,9.049999999999955,18.4,16.8,15.0,12.1,78.0,78.0,3.3,50.0,25.9,1,4.700000000000001
331,7.149999999999977,17.4,15.2,14.0,-0.3,45.0,17.0,8.5,50.0,15.4,0,15.5
332,9.149999999999977,19.2,16.7,13.7,3.5,70.0,47.0,9.1,20.0,35.6,0,13.2
333,7.0499999999999545,17.3,13.7,11.3,10.1,84.0,88.0,3.7,20.0,12.4,1,3.5999999999999996
334,11.150000000000091,17.6,16.1,15.2,8.9,64.0,81.0,0.0,60.0,48.0,1,7.200000000000001
335,7.350000000000023,16.2,15.3,14.9,12.1,79.0,86.0,0.9,20.0,22.5,1,3.200000000000001
336,7.0499999999999545,20.2,16.8,14.5,11.9,72.0,88.0,0.0,40.0,27.3,1,4.9
337,9.149999999999977,16.2,15.2,12.7,9.2,78.0,88.0,0.0,50.0,35.8,1,6.0
338,9.549999999999955,17.5,15.5,14.2,10.0,78.0,78.0,3.5,20.0,25.0,0,5.5
339,8.049999999999955,16.5,15.6,14.0,12.8,85.0,83.0,0.0,40.0,24.3,1,2.799999999999999
340,4.4500000000000455,17.3,16.6,15.4,13.5,84.0,93.0,0.0,70.0,43.8,1,3.1000000000000014
341,6.5499999999999545,16.5,15.2,13.8,11.2,76.0,93.0,0.1,20.0,39.5,1,4.0
342,6.149999999999977,17.1,15.0,14.8,12.5,75.0,88.0,0.2,50.0,20.4,1,2.5
343,8.549999999999955,19.7,17.7,15.2,9.8,62.0,89.0,0.6,50.0,37.9,1,7.899999999999999
344,12.150000000000091,17.5,16.5,15.3,6.6,64.0,85.0,0.1,20.0,27.0,1,9.9
345,3.0499999999999545,16.3,16.5,15.8,16.6,91.0,83.0,0.3,50.0,29.8,0,-0.10000000000000142
346,10.849999999999909,19.3,18.3,17.3,18.8,77.0,84.0,8.3,80.0,31.8,1,-0.5
347,5.149999999999977,21.4,20.9,20.3,19.9,91.0,84.0,0.0,50.0,23.7,1,1.0
348,3.5499999999999545,21.9,20.0,19.7,18.8,90.0,88.0,0.0,70.0,34.8,1,1.1999999999999993
349,8.950000000000045,17.5,16.5,15.9,13.3,77.0,88.0,0.0,50.0,24.2,1,3.1999999999999993
350,7.5499999999999545,20.1,16.8,14.8,8.8,70.0,78.0,6.6,50.0,14.7,0,8.0
351,3.75,20.9,18.8,17.8,15.0,79.0,83.0,1.6,50.0,20.0,0,3.8000000000000007
352,6.75,21.1,18.1,17.0,14.3,78.0,88.0,0.0,70.0,33.2,1,3.8000000000000007
353,4.350000000000023,19.9,18.8,17.6,16.7,86.0,82.0,0.0,70.0,18.6,0,2.1000000000000014
354,3.1499999999999773,22.9,20.5,19.7,17.3,79.0,81.0,2.0,50.0,25.9,1,3.1999999999999993
355,7.9500000000000455,20.9,18.9,17.2,16.6,79.0,88.0,0.1,50.0,26.7,1,2.299999999999997
356,3.8500000000000227,22.3,20.8,19.1,18.9,76.0,78.0,1.5,40.0,14.2,1,1.9000000000000021
357,8.549999999999955,22.9,20.8,19.2,15.5,76.0,49.0,9.3,50.0,35.6,0,5.300000000000001
358,9.350000000000023,18.5,16.8,15.8,12.1,80.0,88.0,1.3,30.0,24.4,1,4.700000000000001
359,3.6499999999999773,18.4,16.4,15.3,13.6,79.0,84.0,2.4,40.0,38.0,1,2.799999999999999
360,2.5499999999999545,20.9,18.8,17.6,17.7,78.0,88.0,0.0,20.0,30.6,1,1.1000000000000014
361,1.3500000000000227,23.2,20.6,19.1,19.9,97.0,88.0,0.1,40.0,22.1,1,0.7000000000000028
362,-0.8500000000000227,17.2,17.3,16.3,15.3,91.0,88.0,0.0,50.0,35.3,1,2.0
363,0.049999999999954525,19.0,16.3,14.3,12.6,79.0,79.0,5.0,40.0,32.9,1,3.700000000000001
364,9.049999999999955,16.4,15.2,13.8,14.7,92.0,93.0,0.1,40.0,18.0,1,0.5
365,0.5499999999999545,21.2,19.1,18.0,18.0,89.0,88.0,1.0,70.0,48.0,1,1.1000000000000014
5,8.549999999999955,21.3,18.4,15.2,9.6,52.0,45.0,3.6,40.0,24.8,0,8.799999999999999
7,9.549999999999955,19.5,18.4,15.3,11.3,56.0,46.0,7.6,20.0,28.4,0,7.099999999999998
10,12.150000000000091,16.5,14.4,12.0,8.6,77.0,84.0,1.0,50.0,38.3,0,5.800000000000001
18,21.34999999999991,17.5,16.2,14.1,11.8,68.0,60.0,2.5,50.0,13.4,0,4.399999999999999
22,9.350000000000023,21.9,17.8,15.8,14.3,52.0,49.0,9.1,50.0,10.2,0,3.5
30,4.850000000000023,23.1,20.8,19.2,15.5,74.0,49.0,7.7,40.0,14.3,0,5.300000000000001
32,6.25,23.2,22.1,20.1,18.8,82.0,69.0,1.1,40.0,20.5,0,3.3000000000000007
33,7.149999999999977,21.3,18.8,17.3,13.6,52.0,56.0,2.9,40.0,21.3,0,5.200000000000001
36,9.850000000000023,18.2,17.1,16.3,9.5,78.0,89.0,0.0,50.0,28.4,0,7.600000000000001
38,8.549999999999955,21.1,18.2,17.8,16.9,74.0,44.0,9.5,20.0,26.7,0,1.3000000000000007
39,9.850000000000023,20.4,17.8,14.8,15.0,75.0,43.0,9.2,60.0,11.9,0,2.8000000000000007
42,2.5499999999999545,21.2,19.4,17.3,17.0,75.0,46.0,4.1,20.0,19.0,0,2.3999999999999986
49,3.5499999999999545,21.3,19.5,17.6,17.6,75.0,70.0,2.2,50.0,16.5,0,1.8999999999999986
51,11.150000000000091,17.2,15.6,12.8,8.6,79.0,49.0,9.1,20.0,35.3,0,7.0
54,5.5499999999999545,22.5,20.1,19.1,16.4,76.0,71.0,6.1,40.0,20.5,0,3.700000000000003
57,-1.25,20.9,20.9,19.1,14.9,86.0,80.0,1.6,60.0,13.8,0,5.999999999999998
64,4.649999999999977,21.3,19.5,18.4,15.5,76.0,72.0,7.2,70.0,25.1,0,4.0
65,6.149999999999977,21.6,19.6,17.0,17.9,69.0,54.0,1.0,50.0,29.6,0,1.7000000000000028
69,1.75,17.8,16.0,16.9,16.6,90.0,51.0,9.5,60.0,24.9,0,-0.6000000000000014
70,1.3500000000000227,25.1,20.0,19.0,19.5,72.0,47.0,10.8,30.0,28.8,0,0.5
71,8.149999999999977,20.9,18.4,16.9,8.9,75.0,43.0,11.0,20.0,7.4,0,9.499999999999998
72,2.3500000000000227,25.2,21.8,19.1,19.9,83.0,80.0,3.4,70.0,16.5,0,1.9000000000000021
96,-4.0499999999999545,28.2,26.7,25.3,23.1,87.0,86.0,0.3,100.0,12.0,0,3.599999999999998
104,2.5499999999999545,29.6,26.5,23.7,23.2,86.0,83.0,3.9,170.0,24.4,0,3.3000000000000007
118,-2.1499999999999773,28.2,25.5,23.3,19.3,82.0,81.0,4.3,40.0,31.8,0,6.199999999999999
119,0.25,27.3,25.5,23.3,20.6,73.0,64.0,6.3,120.0,29.6,0,4.899999999999999
131,-4.5499999999999545,31.4,28.2,26.1,25.1,82.0,75.0,9.1,120.0,21.8,0,3.099999999999998
134,-7.350000000000023,31.0,28.8,27.3,20.7,77.0,59.0,7.5,70.0,9.8,0,8.100000000000001
141,-5.649999999999977,32.7,29.0,27.0,26.0,76.0,46.0,10.0,220.0,9.4,0,3.0
142,-4.149999999999977,32.8,30.0,26.4,25.2,74.0,28.0,11.1,220.0,19.0,0,4.800000000000001
143,-4.75,30.4,27.4,25.3,24.2,74.0,57.0,9.1,220.0,11.9,0,3.1999999999999993
145,-4.5499999999999545,33.0,30.2,28.4,25.7,78.0,53.0,10.0,220.0,10.9,0,4.5
147,-7.649999999999977,32.8,29.0,27.0,25.0,74.0,38.0,11.9,200.0,8.3,0,4.0
148,-4.75,33.3,30.1,28.0,24.3,79.0,69.0,10.7,220.0,7.9,0,5.800000000000001
149,-2.9500000000000455,31.2,28.1,25.8,23.1,79.0,49.0,9.8,20.0,14.5,0,5.0
150,-6.850000000000023,34.0,30.1,28.4,25.8,77.0,23.0,10.4,240.0,15.7,0,4.300000000000001
153,-6.649999999999977,33.2,30.8,28.0,25.3,77.0,29.0,11.0,230.0,14.5,0,5.5
154,-3.8500000000000227,32.0,29.0,27.0,24.5,76.0,44.0,10.7,220.0,40.8,0,4.5
161,-5.149999999999977,31.7,29.5,27.5,25.5,84.0,63.0,8.9,130.0,14.0,0,4.0
175,-3.9500000000000455,31.2,28.1,26.2,25.3,78.0,47.0,9.1,200.0,17.2,0,2.8000000000000007
176,-5.75,32.8,30.1,28.0,25.6,79.0,72.0,7.1,220.0,30.3,0,4.5
189,-5.149999999999977,33.0,30.0,28.4,25.3,84.0,69.0,0.4,220.0,14.3,0,4.699999999999999
193,-6.4500000000000455,33.0,30.4,28.0,25.5,76.0,38.0,10.9,220.0,15.8,0,4.899999999999999
195,-3.4500000000000455,32.5,30.7,28.3,25.5,75.0,40.0,11.2,270.0,6.6,0,5.199999999999999
196,-7.350000000000023,34.1,30.2,28.1,25.5,78.0,41.0,8.3,10.0,13.6,0,4.699999999999999
198,-6.75,32.7,30.3,28.3,24.1,74.0,61.0,10.0,200.0,23.5,0,6.199999999999999
199,-6.5499999999999545,33.5,30.5,28.7,26.4,79.0,78.0,5.5,230.0,9.1,0,4.100000000000001
202,-1.8500000000000227,31.2,28.3,26.3,25.3,80.0,43.0,9.5,220.0,9.8,0,3.0
214,-4.850000000000023,32.7,30.4,28.1,25.2,74.0,43.0,10.0,300.0,13.8,0,5.199999999999999
216,-4.9500000000000455,33.0,30.0,27.4,24.2,75.0,43.0,9.3,220.0,23.2,0,5.800000000000001
220,-5.4500000000000455,30.1,28.1,26.1,25.1,84.0,83.0,2.5,230.0,20.3,0,3.0
226,-1.25,29.6,27.1,25.8,23.8,76.0,50.0,8.8,60.0,14.3,0,3.3000000000000007
231,-1.8500000000000227,30.2,27.8,26.5,23.1,76.0,54.0,10.0,50.0,13.3,0,4.699999999999999
232,-2.6499999999999773,30.8,28.1,26.1,25.8,84.0,58.0,9.9,100.0,29.0,0,2.3000000000000007
236,-1.8500000000000227,31.4,28.1,26.8,23.7,75.0,56.0,10.0,70.0,32.5,0,4.400000000000002
237,-3.4500000000000455,32.0,27.6,25.3,22.3,75.0,80.0,8.0,220.0,8.3,0,5.300000000000001
240,0.35000000000002274,28.1,26.0,25.1,22.2,79.0,51.0,2.0,80.0,17.5,0,3.8000000000000007
241,1.5499999999999545,32.8,28.1,26.7,23.5,78.0,44.0,8.4,130.0,34.2,0,4.600000000000001
243,0.4500000000000455,28.7,27.8,25.3,23.3,79.0,60.0,9.1,60.0,17.2,0,4.5
244,0.049999999999954525,29.3,27.9,25.0,25.8,83.0,84.0,3.1,110.0,9.6,0,2.099999999999998
245,-5.350000000000023,30.8,28.6,26.3,25.3,87.0,87.0,4.1,230.0,25.9,0,3.3000000000000007
246,-5.149999999999977,31.1,28.1,26.2,24.5,79.0,62.0,7.7,60.0,12.5,0,3.6000000000000014
248,-7.4500000000000455,30.3,27.5,25.9,22.1,77.0,86.0,1.2,220.0,11.7,0,5.399999999999999
250,-5.649999999999977,30.6,27.4,26.4,25.3,78.0,47.0,10.0,220.0,9.2,0,2.099999999999998
253,-0.25,31.1,28.9,25.8,20.6,75.0,54.0,10.0,60.0,14.5,0,8.299999999999997
264,3.75,28.9,25.5,24.5,23.4,82.0,66.0,2.0,70.0,34.2,0,2.1000000000000014
265,4.5499999999999545,29.7,27.9,25.6,25.4,77.0,61.0,8.4,190.0,13.2,0,2.5
267,4.649999999999977,28.0,26.5,24.9,23.4,82.0,77.0,8.5,200.0,23.9,0,3.1000000000000014
268,-4.9500000000000455,22.5,20.8,19.6,18.6,73.0,21.0,10.0,60.0,38.3,0,2.1999999999999993
272,4.4500000000000455,28.8,26.4,24.5,16.9,79.0,43.0,9.3,80.0,24.4,0,9.5
275,3.25,25.3,21.3,20.8,19.6,78.0,61.0,3.3,70.0,22.0,0,1.6999999999999993
278,2.75,27.4,24.9,22.2,20.3,81.0,78.0,5.8,90.0,35.3,0,4.599999999999998
279,3.5499999999999545,28.1,25.0,23.7,20.3,70.0,78.0,5.3,60.0,16.4,0,4.699999999999999
280,3.8500000000000227,29.2,25.7,23.4,19.4,78.0,65.0,8.8,60.0,27.3,0,6.300000000000001
289,1.9500000000000455,26.3,24.5,23.7,19.9,73.0,49.0,7.1,70.0,16.0,0,4.600000000000001
295,1.9500000000000455,27.1,25.0,23.7,20.7,78.0,58.0,9.4,50.0,15.5,0,4.300000000000001
303,2.8500000000000227,26.8,24.6,23.1,19.9,91.0,83.0,4.5,50.0,9.9,0,4.700000000000003
309,3.4500000000000455,29.1,25.4,23.7,19.3,75.0,46.0,9.1,60.0,7.9,0,6.099999999999998
310,4.25,25.3,21.6,19.7,19.6,82.0,84.0,0.1,70.0,43.8,0,2.0
312,1.25,22.4,19.3,17.6,13.5,67.0,72.0,6.1,70.0,35.3,0,5.800000000000001
324,5.4500000000000455,20.9,17.0,16.5,14.0,90.0,59.0,4.9,10.0,14.2,0,3.0
326,6.649999999999977,24.7,20.8,19.2,17.3,77.0,53.0,5.0,20.0,11.8,0,3.5
328,3.8500000000000227,24.5,18.4,17.2,16.0,65.0,60.0,6.8,60.0,35.3,0,2.3999999999999986
330,9.649999999999977,20.1,18.4,16.5,12.3,73.0,17.0,3.1,40.0,41.3,0,6.099999999999998
332,11.150000000000091,18.8,14.8,12.4,8.5,75.0,43.0,9.1,20.0,39.5,0,6.300000000000001
335,4.75,24.3,21.1,19.8,19.6,79.0,69.0,3.3,70.0,30.0,0,1.5
336,7.850000000000023,21.2,18.8,16.4,16.6,67.0,75.0,5.1,50.0,35.8,0,2.1999999999999993
337,7.5499999999999545,21.4,18.9,17.2,14.9,75.0,69.0,7.7,40.0,18.0,0,3.9999999999999982
338,10.549999999999955,17.6,15.2,14.8,11.4,76.0,49.0,3.9,70.0,35.1,0,3.799999999999999
342,7.4500000000000455,18.1,17.2,16.9,7.9,75.0,55.0,6.8,30.0,33.4,0,9.299999999999999
343,9.350000000000023,20.1,17.6,15.3,14.6,79.0,86.0,0.7,60.0,28.7,0,3.0000000000000018
344,6.9500000000000455,17.2,14.6,12.8,8.1,79.0,87.0,1.8,60.0,32.9,0,6.5
347,9.549999999999955,17.6,15.9,14.4,11.1,77.0,85.0,0.0,30.0,20.0,0,4.800000000000001
348,4.75,17.5,16.3,15.3,14.6,92.0,85.0,1.3,40.0,11.8,0,1.700000000000001
351,10.350000000000023,18.2,17.9,16.1,12.4,85.0,89.0,0.1,40.0,16.0,0,5.499999999999998
352,5.75,21.8,18.3,15.8,13.2,89.0,88.0,0.2,40.0,22.5,0,5.100000000000001
353,4.149999999999977,21.3,20.9,19.1,19.9,76.0,88.0,0.3,20.0,30.2,0,1.0
355,3.4500000000000455,21.3,18.3,17.1,16.4,79.0,70.0,1.5,40.0,13.9,0,1.9000000000000021
356,7.350000000000023,18.7,17.3,16.5,15.0,75.0,81.0,1.5,60.0,25.9,0,2.3000000000000007
5,9.149999999999977,12.1,13.8,11.2,2.7,75.0,68.0,6.0,70.0,27.6,0,11.100000000000001
8,9.350000000000023,15.9,11.3,10.8,7.7,81.0,78.0,2.2,20.0,29.6,0,3.6000000000000005
13,11.049999999999955,17.4,13.6,11.8,8.6,72.0,100.0,0.0,10.0,39.3,0,5.0
15,8.950000000000045,16.5,13.1,11.5,9.7,52.0,60.0,5.3,40.0,13.6,0,3.4000000000000004
17,13.150000000000091,19.2,14.6,12.6,11.4,72.0,19.0,10.2,20.0,16.5,0,3.1999999999999993
20,12.049999999999955,12.9,8.3,7.5,4.4,47.0,23.0,8.8,10.0,31.8,0,3.9000000000000004
23,14.150000000000091,21.6,18.8,16.3,17.3,65.0,46.0,7.1,60.0,12.8,0,1.5
28,6.5499999999999545,24.3,22.5,20.1,15.3,65.0,49.0,6.7,60.0,27.6,0,7.199999999999999
